,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Class
133,2295.2808,3035.7524,1662.1113,2164.2595,2122.2546,3135.7524,1910.2397,1400.5454,2053.5527,2314.5442,1961.0352,2522.5918,1747.5729,1541.5427,1769.1715,1817.2318,2316.7427,1
134,9729.372,28673.945,8890.887,11220.215,13281.171,7000.985,10060.895,11041.815,297551.7,12163.182,9199.654,16299.634,6616.013,7971.0474,6891.8037,11359.08,8263.619,1
135,22758.734,2301.382,2768.9722,2735.5503,20343.113,14812.84,43769.266,17957.701,18442.297,6440.05,10837.219,5962.077,14857.057,6056.735,5398.424,24167.477,3305.831,1
136,40668.72,57285.273,68055.414,55876.906,80256.55,69897.95,76065.3,75904.39,91810.016,78648.484,123783.375,73420.164,66378.41,56704.004,12046.72,20014.238,17674.479,1
137,82870.266,16455.29,20646.414,11788.477,24273.955,6665.508,8643.732,12214.105,46160.434,43359.35,34440.016,49876.883,46511.043,36821.938,37904.242,18334.0,39415.312,1
138,23477.486,28301.395,167320.02,83156.125,42633.668,35896.54,44044.766,25741.88,28480.855,36116.297,42638.594,25207.86,24215.004,25006.77,28780.625,27495.79,26556.602,1
139,12314.962,3665.8955,3701.6113,8762.253,7360.9614,16506.338,25438.512,3947.2698,5178.215,13640.531,8022.394,16238.417,12814.257,3788.7036,5555.4033,8003.527,5730.909,1
140,17027.252,5899.745,5704.795,7438.3823,3720.4233,6934.6504,1874.0049,1687.0122,3363.9539,2462.2922,13651.079,3424.1956,4003.295,3735.1965,4620.322,3910.7446,3110.1428,1
141,4184.456,3957.4175,3351.1382,5612.888,6074.08,5591.68,7472.4336,11144.4375,4824.1353,4621.161,22703.752,11799.832,10682.494,12900.252,18821.555,33898.09,25885.195,1
142,1827.3011,1605.5798,2046.3702,29677.283,56244.242,41826.305,47724.05,35055.508,50198.883,38432.06,59819.266,57526.758,33021.64,27892.562,9303.997,9361.715,11028.682,1
143,8302.199,6794.4688,8328.669,10919.53,21451.71,12759.368,8064.033,8270.475,12864.347,11559.898,12815.022,9552.047,14179.929,10337.698,7851.4385,7650.4893,10186.942,1
144,398.99997,336.80743,80.95781,70.13957,347.7851,145644.98,1451.7968,567.406,167.2183,72.102974,440025.03,329.5784,183.47174,27.385252,3.2969563,4.3272247,401729.94,1
145,140.9959,352184.38,936.743,1031.3495,1098.8506,131333.27,1107.343,386.55844,42.853165,6.9894958,8.160749,232327.25,486.70428,712.3161,809.6559,59214.242,2111.336,1
146,368.90198,1841.1812,7553.2437,2107.3877,5224.151,4152.386,4957.9727,1943.0023,1454.7263,2315.3105,7497.5156,1843.3657,1525.1207,1761.8033,1640.8391,1463.5208,1180.6552,1
147,3264.112,4338.683,4396.8965,4685.054,7747.656,5830.177,5338.4854,7613.7124,8941.762,21663.727,16501.773,10057.88,6758.6064,9769.569,7002.057,7938.06,11753.826,1
148,50034.793,38313.457,73688.34,46022.01,35002.54,42140.383,25726.72,21329.287,43432.797,20390.889,16628.447,22525.572,15577.799,17500.797,19611.988,12862.755,24396.654,1
149,10188.126,10606.873,10160.991,13006.441,10766.797,7815.437,7907.5464,5876.0527,6572.506,7571.2275,5682.9023,5288.1885,5336.389,4681.506,4344.0537,4558.4253,4624.7446,1
150,4458.5376,5150.8774,6425.066,24649.668,16404.906,13708.121,11075.492,6381.4707,5334.614,5012.282,5950.7217,2491.4856,2658.202,2266.5144,1797.5204,1187.1555,1198.3094,1
151,14994.871,11863.957,16427.223,9188.39,11226.375,18529.0,13636.896,12925.154,13280.828,14270.77,14762.973,8644.997,11070.551,9105.064,8016.288,8702.768,8149.1724,1
152,3301.701,3337.6282,3762.4524,4166.526,4813.5474,6325.667,3941.0312,4094.7043,4641.9604,6226.2554,3237.1973,3664.5388,5002.688,4595.6333,5679.5933,3235.112,3611.569,1
153,1060.6613,975.59454,918.60504,881.314,914.6566,1858.8428,1129.991,1002.5723,782.572,822.23944,750.67926,895.4461,769.6006,1171.417,1309.8202,1156.9181,716.7923,1
154,13523.158,5128.452,13275.87,4988.126,9174.691,5518.295,3307.6528,3731.826,1674.1027,1354.5947,1681.0536,1129.9293,1347.5502,1052.577,1477.386,4887.7812,5521.749,1
155,51919.094,69087.75,502556.62,80352.05,76699.58,35937.816,35467.418,46707.438,28669.973,31622.414,36128.83,84155.08,38381.242,40342.35,23517.033,28577.941,108105.38,1
156,38111.758,10086.652,10349.13,8436.488,85613.875,82299.484,8781.356,8457.439,96460.55,160277.6,146310.69,33096.168,23091.65,19838.406,20169.232,30543.807,7200.1074,1
157,15602.614,4734.556,4436.5396,14562.054,4400.9595,5125.619,16105.735,4870.7314,4557.6484,16695.47,17191.549,17557.396,8580.093,5836.9707,3637.8833,4450.854,4144.8394,1
158,20636.852,27384.734,25584.043,10035.803,19143.111,22136.506,15558.695,17224.201,16031.521,15463.947,20041.484,12400.997,13548.916,12684.842,68131.97,58465.89,113356.67,1
159,14726.33,21597.398,19187.234,16965.438,37446.973,5256.249,7649.434,3139.9631,1934.3485,2060.32,56.711014,55.29666,3090.3403,1156.283,1421.4866,1953.9001,4101.3706,1
160,1269.5668,705.2773,637.8686,1717.6775,616.56836,1069.0237,4673.4053,1158.9924,667.9596,660.6414,645.5118,970.63605,651.7021,640.5952,602.0022,1040.3286,2259.2217,1
161,806.05084,686.5041,824.3259,1012.5339,1080.1151,2001.1791,1313.0474,1755.9404,2436.0723,1794.0912,1501.1649,852.12476,716.9282,926.84906,653.50964,1546.8306,906.6756,1
162,4510.0327,65.66018,54.66275,853.0651,791.7878,2705.0288,767.9566,1168.714,1500.6628,1541.2921,1896.8096,1973.5797,1123.7151,1587.8588,185.29033,74.77803,2200.265,1
163,7898.744,16892.898,10112.597,17554.11,9680.344,10053.607,41930.03,6958.6855,5626.404,16756.012,10858.097,6519.1694,10647.582,7929.7544,5337.1123,5979.4,6345.066,1
164,4294.192,3924.737,4642.174,10568.65,5651.7144,4107.2,3639.8574,2709.399,2614.41,3079.4392,2583.4202,1738.8071,1837.2527,1861.4131,2207.9978,2664.96,2613.607,1
165,4588.392,5344.1914,3484.419,1629.9314,1994.5322,1990.3751,905.514,860.20447,7948.581,4526.4517,1798.1907,2817.2922,2489.1096,5311.1064,12966.37,14355.418,25255.395,1
166,189804.05,154789.03,137486.08,359156.38,355.9849,369.25488,249619.12,44282.25,39905.324,30906.703,33615.91,39747.824,27511.46,43616.254,31523.014,42484.844,33857.434,1
167,821.4805,590.0388,2534.3806,676.4552,676.59064,5516.89,560.1889,801.23737,1164.6326,389.0711,933.24884,775.1632,1857.0294,939.874,1139.3004,772.6894,1096.3027,1
168,1655.193,2910.888,5443.5806,3442.5515,3413.8992,7293.8774,2463.9924,3193.2742,2312.4785,1390.2396,1392.4255,64772.297,16584.377,1945.3472,1742.9907,2088.0803,5458.737,1
169,15182.992,19152.342,20509.031,24358.367,19870.107,28832.969,10609.4795,11268.982,19800.676,13807.242,12834.477,9770.55,10973.038,9721.445,11561.924,12013.233,7334.256,1
170,0.0,0.0,0.0,0.0,0.0,2322.23,126.78172,98.2106,155.92065,61.83715,56.15032,124.805725,414.05478,107.47042,124.671295,201.6082,144.76385,1
171,5907.747,4782.0527,2883.103,2365.4236,2288.5042,3880.2334,3018.2153,3410.9983,5087.464,3016.752,2724.296,2554.4768,2708.9895,1948.9698,2512.894,2428.5647,4873.8047,1
172,35602.258,18919.256,19124.277,4350.4443,3702.4937,1902.761,1505.6309,1716.6993,951.3708,1122.6041,1486.3029,839.9645,899.0941,2328.8225,690.7238,719.05743,1288.3433,1
173,8572.213,12613.308,11620.674,7605.805,8742.667,7632.9907,14419.195,18117.049,5530.9087,5213.1357,4611.3384,1408.0751,633.27386,571.5359,722.4229,1270.2694,1146.1958,1
174,22557.197,16790.951,28956.7,14367.578,50364.9,11201.242,9216.032,12908.165,9133.654,5256.5337,5163.188,5511.2617,4025.7898,4365.0474,6282.087,5626.882,3746.8245,1
175,14510.407,30160.223,8846.245,19431.844,7918.868,10648.6045,6854.9487,8198.585,16163.2295,5935.6104,4664.45,5722.444,7716.063,8725.044,4592.3,5034.6763,3413.7214,1
176,2161.3696,2457.211,2142.823,2007.5973,2224.0032,2345.3809,2282.499,2190.3318,2032.7097,2025.1144,2002.0427,1991.2772,1985.7954,1900.1549,2012.0687,3600.8167,2222.118,1
177,3084.702,2855.462,2357.3987,3520.433,4277.415,4662.801,4909.625,4898.109,5449.6646,4266.4795,5439.875,8276.462,5317.961,7160.2095,4778.7017,5562.6143,3708.8623,1
178,20248.762,20968.0,23780.814,14614.932,12563.166,13510.088,19386.586,22277.518,26940.793,18087.75,15252.7,15997.738,13994.93,7769.8213,9921.93,8117.0522,6869.797,1
179,5307.6553,5331.1787,8352.002,5491.8975,10809.541,7737.339,15092.33,7229.747,8982.381,7178.817,10991.681,7619.9717,9411.415,6246.272,6006.5938,6323.991,8408.126,1
180,16412.662,25161.605,36451.266,52254.04,82142.91,70636.24,72070.59,42135.99,61117.367,57602.21,62412.38,65978.49,65885.836,57798.094,60251.42,74221.69,102215.49,1
181,4171.026,2223.485,3341.0059,13124.132,3168.032,3458.1792,5574.282,4445.927,4834.0884,5904.087,6684.2007,7803.45,6006.0093,9488.947,6998.6787,5711.574,5468.9487,1
182,23444.992,16960.043,28611.71,58706.902,40237.055,53796.367,103249.5,34875.605,37456.54,32330.027,15116.779,25583.16,11941.638,7289.8857,14912.893,12063.146,15016.336,1
183,1412.9414,1342.4739,2163.1626,9368.259,2828.631,5072.142,5430.3726,9701.279,13123.168,11183.863,23408.54,5143.861,2455.0295,2356.988,2644.5222,2709.69,2471.5864,1
184,1067.082,5428.6123,1390.2506,552.0803,848.2477,8824.727,1588.3359,2337.7144,1306.846,2662.4204,1032.5657,817.24976,2454.4646,2079.2976,1952.8102,1007.2111,1526.4784,1
185,1260.0383,1088.2795,1166.3499,1043.5677,1252.9268,1458.3323,1553.8209,942.7588,878.8419,978.54645,716.3133,1177.4725,925.71265,1416.509,1453.0154,1858.5896,1758.8739,1
186,51403.203,52071.316,22071.213,11259.992,7369.4243,6638.845,7848.5137,5038.4727,4102.537,4425.9546,2614.8547,2731.0513,2073.4192,2107.0356,2511.5903,1729.9216,1484.0818,1
187,19114.918,18668.98,29989.684,6027.3223,4037.2666,9680.836,10444.866,5670.372,4084.876,4669.359,5296.3906,30200.562,4096.3574,5755.9727,6510.269,8613.008,8288.463,1
188,3752.746,2434.3472,2297.5574,2242.9033,1847.6011,4137.1875,2091.521,2148.6758,1936.1371,2434.443,1994.4888,2796.719,1949.2786,2379.5735,2047.8406,2758.8777,2156.0576,1
189,4088.4646,11834.888,3298.9265,3126.43,4725.7056,4446.618,3307.0425,4572.7827,1946.3741,4126.86,2048.1748,1852.6573,2018.0056,1796.5632,1727.0925,1621.5061,1830.5647,1
190,1414.4236,1554.101,1504.871,1094.074,1106.7266,3185.7659,783.916,649.0141,505.62704,527.538,495.94208,586.9117,490.13354,623.7446,694.4992,593.97235,754.0461,1
191,641.39594,671.27405,645.01135,477.61505,522.9812,356.44534,119666.96,148537.88,76339.87,50515.047,35784.08,38101.227,50094.67,65040.844,50025.875,31225.977,33023.758,1
192,6400.256,2145.1636,2882.1682,2344.8408,4670.7285,4519.4995,2255.2683,1878.6923,1645.7811,1647.4824,2031.9917,2343.0044,2883.7915,2509.6685,4572.115,1767.8629,1858.5713,1
193,1235.9839,4971.4756,1966.801,14762.955,17472.67,3135.3057,7596.27,5344.8545,5862.1885,8785.727,4502.876,5607.114,6934.309,3210.6409,3553.778,3040.6533,1695.5,1
194,5092.137,6560.6855,1630.7839,1465.8396,2324.92,2979.0212,3519.046,4456.632,5378.9253,3341.6663,2279.976,2501.757,3193.808,3973.1152,6063.7983,3930.572,5859.247,1
195,2787.3953,3279.5122,4074.0784,3335.0825,4317.7964,4919.4077,2747.8071,3987.3335,3558.1887,20459.941,25868.05,24643.344,69295.13,27401.125,8567.927,3551.1064,4148.4565,1
196,125318.34,26107.758,12680.389,11268.376,12088.607,12710.932,18785.574,10917.638,13720.594,9851.655,13857.527,7791.241,9550.15,7774.8613,6815.68,7503.5454,7313.748,1
197,8380.143,39348.133,80282.02,40599.562,24181.812,33189.96,39783.4,34327.14,12448.989,16139.656,19818.1,13493.969,13131.41,9008.158,10499.833,67493.305,31420.414,1
198,1900.5436,1238.7878,4229.4097,9846.748,5456.4937,5880.586,10246.651,5328.6465,5506.601,5682.468,7181.103,7576.8623,5784.6387,5830.728,7499.141,5340.5024,3434.3367,1
199,2624.56,2933.2,3365.213,2427.312,3113.5483,3558.492,3256.7847,2711.908,3273.0095,2457.714,2686.047,8810.245,13185.491,10279.191,14071.705,14259.706,30498.21,1
200,225143.05,79792.24,51467.438,40371.645,42778.832,36211.367,37353.65,39773.89,30262.93,28674.594,18300.016,35022.195,16201.651,12174.02,16860.023,20642.33,24878.842,1
201,26222.746,22363.123,34497.05,24052.459,19303.088,26408.227,8847.609,16876.68,9672.168,6668.33,5079.6333,5428.459,249700.52,9824.605,31963.623,5069.5723,4423.3037,1
202,8891.031,8569.763,15182.39,14856.768,20809.17,68905.086,28755.193,36047.383,24816.959,21775.373,13919.536,20919.02,15012.934,14514.733,13368.834,34152.31,10567.706,1
203,3021.8213,3791.9995,3996.9617,3021.0532,3389.156,3104.033,3892.5396,3536.7688,3250.417,4219.583,4084.7866,3809.1553,2339.6277,4098.6064,4675.2295,3215.7556,3431.6714,1
204,17517.86,13812.271,14643.009,17752.525,16979.713,19930.709,9294.752,10687.551,6489.7466,12227.018,8267.172,7413.5293,10259.143,10874.28,8187.894,7709.0645,5590.2964,1
205,980.1389,196324.19,43739.766,75263.75,17552.467,16232.737,139725.52,52134.543,57605.85,73410.83,59065.01,41066.75,36406.945,72746.664,30487.29,53319.434,164954.75,1
206,6536.4277,7624.53,8220.341,6741.9897,10118.06,5798.124,5131.487,10603.491,6303.45,7971.6494,10915.377,4921.631,4199.612,6130.003,7258.4697,6598.2915,6237.6997,1
207,9881.25,26739.934,13690.631,6927.0483,6806.9663,9273.991,23147.252,19286.94,15311.323,14543.619,7764.4062,8716.768,5132.935,6205.5566,7728.436,4488.2935,3994.6611,1
208,10924.991,14104.466,7353.985,9810.071,13009.581,10745.657,13134.336,8932.137,8656.296,15938.509,33062.734,22773.373,16380.837,17667.06,21664.79,18038.531,34947.95,1
209,1734.0388,1722.3411,2487.7493,2560.0698,6469.087,3160.7285,2495.8174,2565.366,24593.559,36568.086,31667.994,73725.35,65073.586,69716.67,365272.72,10771.572,10679.076,1
210,5430.9014,4829.4556,7514.2144,6887.316,5720.847,5534.875,11114.612,2332.3816,1657.2288,1602.0955,1853.8538,1961.3887,5702.275,5747.789,3412.4084,2954.4314,2481.5603,1
211,4121.823,3517.261,3135.9631,4134.3584,6570.2383,7553.862,4253.1616,3079.2593,5851.242,6260.017,3759.9463,4021.8955,3871.4902,5069.468,4156.522,2983.1858,4014.9878,1
212,1303.1909,1193.8917,942.1094,2899.4766,2294.5837,3039.356,975.09656,949.71875,907.3359,821.80084,832.0445,497.26004,319.4333,537.8625,281.0212,381.40756,373.30917,1
213,1993.9481,1289.6772,1361.9548,1252.2786,1490.1807,1459.8801,1429.6118,2024.2725,995.3697,640.34656,487.3144,574.32477,720.74896,466.9977,450.35397,596.289,651.91473,1
214,8198.225,11471.764,6415.9136,6696.489,2593.0657,2721.8396,2011.8854,1269.7928,817.1716,910.15485,633.6442,421.04053,599.04083,613.68494,539.37366,612.1531,556.6877,1
215,7388.2505,8055.6357,7420.8022,7928.3633,17386.807,19413.658,10217.192,3532.2102,3109.4934,6303.889,10080.794,527.60187,605.91235,3318.2893,11657.998,11344.2295,8975.347,1
216,16135.088,21265.36,22516.727,20692.504,41564.617,55694.355,27665.906,23147.82,10579.722,8723.672,28220.77,97401.08,59980.555,69591.71,82381.34,99228.08,52455.285,1
217,6202.9805,7485.9526,4204.363,4541.0684,4888.283,2764.9927,1934.8726,2348.2178,3395.5266,2005.062,2086.5571,2813.3406,2365.1357,18491.908,16513.28,78825.94,22809.209,1
218,1878.5842,2015.4729,2945.1328,1099.2032,1126.446,6417.859,3738.3416,92631.75,6191.123,6982.069,50082.984,9724.747,12782.582,7107.8076,4681.8,4925.637,6962.2485,1
219,2300.5083,2166.4524,9379.612,6096.119,20984.492,19440.182,32674.959,38522.03,41585.312,23766.71,18363.578,36447.906,10473.356,5964.1836,9060.494,6499.0215,3798.617,1
220,5625.6533,4777.815,4204.559,7053.3765,5951.6743,4803.0034,4055.7593,6099.2896,4236.177,2541.8406,5497.342,6603.3027,4887.624,7287.2383,5334.1436,6669.4375,8253.916,1
221,12442.667,10593.379,11713.961,9860.178,13370.527,7756.732,10304.004,24822.098,19461.795,27262.094,8960.982,7031.404,17124.78,10562.357,17434.336,8989.126,6414.159,1
222,7581.2935,5311.3555,4811.0894,3113.4526,4328.05,6701.1997,8122.986,7981.1016,10206.771,3222.774,3287.1985,9661.967,8492.441,13158.975,4909.8115,3702.714,9584.235,1
223,32822.355,29696.482,21563.955,23649.459,34436.64,60461.754,42404.16,46733.59,40119.074,61642.523,113227.4,261.24118,432.928,1750.6406,437.33823,230.87016,317.49445,1
224,41631.027,41497.617,37118.9,54261.836,20522.93,14164.139,38448.426,17003.816,16091.686,20350.873,16664.793,22212.953,9341.077,3254.1401,4614.989,5248.217,5260.515,1
225,74988.375,70087.75,142087.06,50843.137,986.44495,611.6686,81346.27,59401.074,68432.42,68978.38,79119.33,40201.797,46015.89,42482.914,40772.03,44190.63,26897.344,1
226,5766.9927,3342.169,7191.7954,3593.8362,3101.0903,4425.0176,6979.8555,4909.2476,7882.383,6954.3555,4252.758,4496.865,8825.578,5899.12,6786.6675,6311.296,7017.415,1
227,936.7619,771.29767,888.2196,873.2648,1068.864,2044.9652,675.2914,776.9526,796.1167,949.819,1595.731,868.73474,804.851,1318.311,727.61676,694.51056,647.64813,1
228,3576.1213,3015.3894,3006.2776,6190.3066,6660.8423,19907.674,16924.186,15845.677,26452.69,48705.18,2826.6824,4610.6445,4987.2427,3498.418,4940.25,3686.6384,5044.8843,1
229,3492.0442,3242.5457,2109.2666,1885.4086,2331.7964,2369.701,3741.025,2026.5176,1776.234,2002.3022,5056.8726,2533.5813,3223.4543,2146.3884,2144.406,3246.3254,3152.7024,1
230,4557.895,4379.6655,4168.492,3211.8486,9473.197,3799.1458,3008.8508,7561.766,1592.1414,1290.3938,1121.7119,1125.9274,2305.2808,2302.3115,7643.5894,5436.8667,2940.6511,1
231,20338.283,21581.777,81594.734,25245.84,31219.576,108060.74,14439.265,5396.425,5131.793,24839.344,11220.86,15727.268,8786.312,10106.915,7320.1743,37153.36,5105.6914,1
232,7351.577,61786.92,10149.542,13615.447,12289.52,43528.195,140424.44,16847.547,9999.69,3351.999,2922.691,3480.0083,5277.5757,5251.736,3209.4482,2990.6675,3660.107,1
233,1187.3859,1527.6075,3849.7449,2188.0525,1793.0092,1550.4554,122887.85,7433.4536,5589.0796,3715.4521,3522.2056,4528.713,3666.859,3847.236,3289.0818,2742.666,3879.9846,1
234,5150.0176,5419.579,3301.5415,3814.9412,8007.0474,5868.1,6634.2197,6022.0093,6752.7915,7264.5337,8420.722,6038.585,4349.967,4967.21,8227.226,8180.677,3098.461,1
235,24081.754,21714.734,35397.965,33805.207,18891.273,47877.0,31945.816,33378.25,7082.9854,6944.822,10160.56,11316.562,29311.805,1897.4021,2563.413,4859.587,26295.404,1
236,1759.2734,2016.6631,1098.7191,3182.4578,5537.2246,9456.802,10220.904,17607.602,7759.0693,7157.0083,21323.568,80608.39,65378.83,32577.602,58360.625,8432.558,10408.899,1
237,14157.697,10767.105,31512.77,7970.922,10444.114,9086.992,40296.1,14494.768,15184.547,24941.418,20964.07,30135.174,27030.227,30354.314,37743.867,24496.951,31662.074,1
238,713.8658,19725.066,26625.969,9838.917,6017.688,8458.942,17651.576,23054.58,35515.133,5240.7427,6713.565,7384.8477,7947.91,4349.8154,8165.2905,6872.4014,12908.785,1
239,1083.8636,629.5872,530.921,982.5911,1169.5532,2408.4036,880.02625,600.4322,941.0062,1007.2212,1925.3586,829.0967,1298.6154,1272.2561,2238.2803,1770.6136,1946.1251,1
240,5232.948,4490.44,8499.02,4012.0862,4053.6694,7323.361,4716.0337,4155.772,8305.987,3698.9695,3613.3538,14130.822,5714.418,4674.8296,5434.218,4144.2314,6160.629,1
241,1250.377,1450.0109,2275.9023,2184.3823,1890.5211,3939.9294,1013.296,1338.0109,3782.719,2280.8364,2155.58,4578.2544,1351.4391,1245.1674,2629.9175,1505.155,1523.1669,1
242,2320.558,18411.682,8672.001,6137.414,12282.559,8625.523,10024.456,8805.311,6826.295,6974.88,4284.293,1471.877,1571.7855,3429.9697,8564.588,10020.498,11845.189,1
243,1819.8174,1769.0953,1505.425,1900.9508,2076.5273,3422.6926,1890.0785,2511.3276,2558.92,1429.0608,1547.6185,1508.0992,1502.7826,2053.132,2033.4954,1294.0682,1438.6937,1
244,3275.2053,4770.6904,3371.617,4540.0557,3499.9111,5410.806,3548.8767,3485.962,3019.4478,2992.7812,3342.3608,3855.2422,3388.7026,3044.83,2776.6958,3097.978,2974.9048,1
245,4429.15,2910.017,3564.6736,11118.068,2975.673,6668.586,3288.1638,2377.025,4716.7417,3413.7258,7595.7573,2197.7947,975.87256,867.55054,526.4741,3819.9111,1755.8932,1
246,3768.0354,3428.4097,5869.0195,5427.0703,6800.872,6481.3076,2980.2195,3743.7847,6501.183,4621.077,2519.3315,2267.899,3355.2998,3000.5898,3225.7317,3743.5762,4147.053,1
247,3662.2651,5746.595,10768.943,6836.0786,14225.992,6722.181,4374.54,4760.2695,3984.2966,4006.7917,4718.6196,11708.038,3946.1113,4613.7744,2866.8018,3667.9111,3292.9678,1
248,44526.875,16683.508,9935.0205,12004.501,18617.621,10516.03,8144.76,8956.035,53056.844,30803.69,32434.686,28671.885,49709.363,42486.105,40023.73,38140.758,95812.96,1
249,3983.665,3166.3818,2633.76,5450.1055,2975.1858,4469.515,4606.827,3719.4685,3167.485,3609.5508,3315.1096,3085.705,2609.386,2082.7842,3314.6572,2382.5474,5016.308,1
250,294.2047,0.03431027,18728.64,3735.8118,6201.9727,13788.449,4009.209,5384.9067,19543.037,28561.016,41431.773,11414.232,8083.739,365042.12,10851.524,7708.7275,10752.6,1
251,13741.001,24616.48,12093.137,11306.779,2755.8755,4488.4277,4619.778,4326.3438,7700.5234,605.6849,568.8131,1173.8971,13062.779,946.60114,1818.2876,1007.2946,2809.7476,1
252,14510.765,13683.205,21315.086,10474.571,20038.287,81938.45,32452.959,13525.436,12604.322,28197.559,20678.291,8740.661,9943.596,12226.543,11326.061,10701.0,8823.819,1
253,14917.145,49328.184,44586.938,14063.832,12369.488,35145.027,36236.42,17607.3,19127.084,47390.15,15404.06,15290.496,6786.3604,8893.079,32176.334,11810.251,37298.0,1
254,19805.0,16117.18,18596.133,12315.754,12128.114,10645.1875,14526.506,5241.001,7341.2446,68600.0,22626.93,12016.818,17266.297,11919.705,5371.7075,6440.647,16940.773,1
255,17903.312,30190.123,15995.039,20710.916,15384.133,22067.621,22879.473,21915.924,19558.488,32864.027,22009.629,35923.926,13800.427,15312.367,13807.125,37648.72,10879.251,1
256,2414.607,7721.978,6164.91,8202.297,4835.1724,3618.5718,1685.8451,1026.7085,1279.6888,3073.918,1989.7845,2295.7913,3262.2224,2000.3368,2952.3118,2030.5979,2693.5073,1
257,4827.06,5145.9414,2969.9592,1943.3248,4343.6934,19712.166,14683.321,34058.25,9609.8545,8443.292,20993.139,19135.68,43454.61,30972.066,7819.5215,17174.246,30084.316,1
258,7272.5576,4142.5615,4776.574,4830.436,4380.617,6476.374,4554.3896,5022.2095,5307.2456,4515.1025,4954.258,3808.9587,3470.1892,2590.3235,2028.725,2349.7012,3039.0605,1
259,22644.156,16479.125,23446.441,16439.553,17411.307,29693.828,21982.68,13778.441,10662.807,10678.303,6970.2646,6269.703,9151.051,9648.504,7578.83,7216.486,4152.15,1
260,4239.9736,5020.7583,4020.0825,5061.41,22666.496,71401.14,13846.938,13344.689,37971.152,5548.792,7543.584,13223.617,9774.868,7869.677,8627.918,6722.302,5694.19,1
261,16638.867,19096.396,21528.395,9223.027,186138.02,63725.25,503349.75,35446.04,39649.53,354598.62,53213.242,73714.875,16040.734,22423.945,25979.621,28700.543,20783.86,1
262,8778.623,9587.848,24796.797,30306.188,6645.8438,9203.873,6847.6685,12664.599,17557.0,20930.45,7524.1133,12358.019,9849.304,6432.148,93460.23,3682.5461,4959.582,1
263,15548.207,10682.514,40535.824,114278.97,44923.434,231827.56,24199.584,45027.01,98061.03,12173.319,9159.67,6429.3706,9306.083,11710.026,11704.487,9859.623,15381.029,1
264,23801.676,78610.445,23310.027,23148.64,13286.738,19847.719,15851.057,41467.383,15868.182,10131.911,17415.95,24142.004,12490.38,13592.53,8032.7056,8559.471,13853.692,1
265,13305.759,18995.36,3942.528,3642.4514,3436.8596,2727.4072,5521.2056,3281.4182,5210.2983,4085.912,7026.8076,6401.373,8524.062,3571.1235,4132.2764,2351.6658,2268.4426,1
266,9760.23,10156.101,14908.927,33021.06,23952.771,60413.11,73798.99,40640.223,34467.555,21913.082,23598.982,35767.91,23413.604,121140.95,14662.49,11355.047,11260.518,1
267,17943.27,14343.605,18915.57,13119.688,16002.315,30350.26,7829.767,3971.8237,4405.2065,8011.633,4183.2812,4114.571,4982.4404,4794.359,4611.1035,3215.7544,3561.279,1
